body-4228,g,664,94,8218,23674,3934,863
body-4229,r,919,53,22706,28707,211,759
body-4230,r,337,17,24474,12490,5329,747
body-4231,g,546,50,19488,26584,9765,5131
body-4232,g,69,3,21735,16158,516,6215
body-4233,r,983,88,4451,21321,648,2703
body-4234,g,625,71,31004,4003,3540,2442
body-4235,r,777,15,13653,28281,4657,7290
body-4236,g,853,86,30609,4324,8473,2839
body-4237,g,34,3,20494,11277,2958,394
body-4238,r,124,82,14149,19196,2869,1237
body-4239,b,233,81,12210,2631,1766,2843
body-4240,g,751,71,12146,30061,7099,2654
body-4241,r,828,29,11368,192,9198,8396
body-4242,b,49,24,29106,4134,5888,6270
body-4243,r,677,90,13865,13405,9716,1695
body-4244,b,142,10,9337,12187,4641,6139
body-4245,g,974,93,6823,22322,1228,1319
body-4246,g,760,73,22231,8444,1889,8747
body-4247,r,174,15,25731,28753,8140,339
body-4248,r,290,45,12983,14065,2259,2899
body-4249,b,87,54,24190,19384,2533,4887
body-4250,g,670,6,11554,16480,1623,4771
body-4251,g,317,47,1147,5340,2459,5566
body-4252,b,416,30,31781,12845,2377,8738
body-4253,r,616,91,20826,11902,8008,9086
body-4254,r,88,18,24685,14835,2796,7286
body-4255,g,545,67,13341,18638,4073,9176
body-4256,r,463,38,17592,4900,4884,3972
body-4257,g,486,50,22491,4879,1540,881
body-4258,g,518,86,26537,24853,7380,460
body-4259,b,72,79,8545,16434,4595,6893
body-4260,b,548,15,17576,20446,250,5125
body-4261,b,50,84,8854,32290,8657,5379
body-4262,r,969,91,20169,8989,2884,5824
body-4263,b,866,16,5891,1469,8358,1026
body-4264,r,865,66,23804,29939,1333,5190
body-4265,b,731,52,5642,7592,8546,6320
body-4266,r,719,3,28909,2266,1589,2413
body-4267,b,730,30,22182,23677,4158,4103
body-4268,g,241,72,23130,3365,5246,7554
body-4269,g,928,36,30176,14099,4394,3709
body-4270,g,822,15,11985,17225,1129,5768
body-4271,r,991,59,31786,1471,447,5614
body-4272,g,22,9,12814,6718,7509,1345
body-4273,g,95,84,12135,14312,1277,3741
body-4274,b,551,9,11637,8088,3468,1438
body-4275,b,180,88,26186,30529,4946,7114
body-4276,b,567,57,25944,6956,500,91
body-4277,g,283,58,24398,5255,1801,8583
body-4278,g,557,37,26893,32348,3695,5520
body-4279,g,875,6,24698,19866,2899,5963
body-4280,g,764,10,30459,23387,2245,2528
body-4281,b,172,37,28324,24890,9605,8646
body-4282,r,958,49,10283,10766,6112,7421
body-4283,g,111,65,2559,1766,7065,6328
body-4284,r,307,34,7938,1875,9888,6359
body-4285,b,607,53,25358,20861,8970,8320
body-4286,b,913,61,6955,10444,1838,3376
body-4287,g,442,29,13904,20917,9398,5598
body-4288,g,752,98,10453,17042,6490,2116
body-4289,r,961,42,15944,2445,4928,6283
body-4290,r,328,64,13279,25934,7068,1611
body-4291,g,742,90,17069,31798,9024,1880
body-4292,r,80,14,10109,15019,7338,7310
body-4293,g,327,84,2271,28212,7659,9021
body-4294,g,671,32,380,19239,4531,4738
body-4295,r,857,14,7421,20384,7088,912
body-4296,r,350,35,27700,29600,2125,6480
body-4297,g,353,99,25644,24275,2342,9139
body-4298,g,438,23,7364,12862,2380,5995
body-4299,r,939,48,30701,25569,7547,1892
body-4300,r,938,7,27441,18813,4077,559
body-4301,g,302,41,16276,1456,8703,36
body-4302,r,28,79,28790,13707,1790,9814
body-4303,b,275,91,26694,14219,3854,9324
body-4304,g,510,4,31410,25398,7644,2861
body-4305,b,26,48,3327,10882,8212,1286
body-4306,g,956,59,27123,20758,2597,2713
body-4307,g,830,87,26511,6139,4013,6075
body-4308,g,690,42,6218,4803,9975,5723
body-4309,g,494,95,4247,13114,8526,5056
body-4310,g,996,14,24114,25390,1028,2414
body-4311,b,770,58,30692,9676,5006,5380
body-4312,b,435,81,8301,24185,1321,3877
body-4313,r,39,51,10178,16148,7772,7458
body-4314,g,507,24,12006,27878,540,1615
body-4315,b,660,22,25878,379,5234,3871
body-4316,g,623,58,9273,12203,3453,5337
body-4317,b,499,34,9057,2015,6577,2386
body-4318,r,130,35,31725,11734,269,305
body-4319,g,662,70,24323,27739,7061,1563
body-4320,b,53,77,18823,25218,617,9753
body-4321,b,776,92,4427,30089,3649,8361
body-4322,b,134,79,27900,30479,9964,1711
body-4323,b,516,11,26936,27068,3624,8390
body-4324,g,778,40,24882,13082,2710,1155
body-4325,b,726,2,4356,4078,6200,4845
body-4326,b,501,18,24458,20831,997,1578
body-4327,b,479,41,23493,11351,2619,8746
body-4328,r,638,42,8103,17374,3540,1021
body-4329,g,263,51,4035,15074,1661,7935
body-4330,r,791,79,1274,21191,8755,9247
body-4331,r,450,34,29025,23550,7855,8907
body-4332,g,400,70,9134,14629,9357,1557
body-4333,g,501,56,1956,26749,5798,2071
body-4334,r,534,9,15628,16186,4029,2120
body-4335,r,324,2,7870,32641,1260,7342
body-4336,b,14,26,14199,9741,4553,7241
body-4337,g,380,54,7721,11686,1996,6862
body-4338,r,529,54,14470,20632,4083,6710
body-4339,r,398,99,12079,5859,3998,219
body-4340,b,177,91,30696,18071,610,6675
body-4341,r,663,46,15864,25827,7890,5852
body-4342,r,341,75,12318,16875,7785,1869
body-4343,b,958,31,25208,12735,918,7638
body-4344,r,833,6,20006,17156,7513,4056
body-4345,b,992,86,1999,19295,8736,3556
body-4346,b,181,82,15275,31200,5491,4641
body-4347,r,188,87,2037,3572,9904,3338
body-4348,b,277,43,26466,30832,8344,6130
body-4349,r,331,46,14027,17469,7398,6780
body-4350,r,660,59,5517,28808,2353,4321
body-4351,r,891,22,21231,2712,2512,840
body-4352,r,965,16,5861,685,9768,3947
body-4353,r,427,21,21467,11804,8158,4785
body-4354,g,672,64,22106,11344,8237,3922
body-4355,r,187,69,25658,31516,689,8574
body-4356,g,844,29,20063,866,3942,5739
body-4357,r,152,96,21631,30443,3809,1610
body-4358,g,536,52,29898,29247,3186,2671
body-4359,r,430,85,17683,9916,5663,363
body-4360,g,975,55,6252,25188,9906,405
body-4361,r,727,63,198,23022,286,7628
body-4362,g,193,62,5605,1391,1807,9614
body-4363,g,896,60,20282,42,4083,4417
body-4364,b,227,67,16744,851,9,6222
body-4365,b,332,2,15494,29713,4438,878
body-4366,b,621,69,31083,4558,9965,6436
body-4367,b,347,76,15947,24955,8752,6603
body-4368,g,702,80,6773,11385,3426,1342
body-4369,b,693,71,4062,6765,4317,2749
body-4370,g,941,82,3716,7702,9757,6973
body-4371,r,698,45,26210,22610,5181,4978
body-4372,r,67,14,714,6880,5550,859
body-4373,r,311,62,2793,7961,6925,7842
body-4374,b,721,89,31913,8458,6341,7942
body-4375,r,502,40,19438,20043,6676,890
body-4376,r,620,72,9021,32691,4219,834
body-4377,b,717,93,24773,28723,1132,5618
body-4378,b,717,20,11474,5619,8108,2412
body-4379,g,574,99,6358,6570,1673,898
body-4380,b,396,21,2068,25303,969,2392
body-4381,b,375,17,21956,15662,2383,9830
body-4382,b,446,45,7906,11355,6995,521
body-4383,b,627,48,10955,16964,781,7372
body-4384,r,458,19,1288,9930,2897,6881
body-4385,b,720,39,23793,3677,1375,7980
body-4386,r,853,66,5967,28425,3382,9404
body-4387,g,667,41,14060,1710,8484,3913
body-4388,g,996,69,3995,10683,6979,7808
body-4389,r,204,15,198,31425,7789,8142
body-4390,r,347,99,28950,32317,9411,5961
body-4391,b,372,25,16032,28070,4819,4536
body-4392,g,443,77,31644,16362,1999,3039
body-4393,g,553,50,29484,26639,1697,7889
body-4394,b,5,72,8158,14636,9194,2546
body-4395,r,869,37,20912,28607,6735,1488
body-4396,b,3,84,17912,834,1622,1728
body-4397,g,763,84,24755,261,9464,7585
body-4398,g,129,87,11884,29375,823,901
body-4399,g,824,80,22948,1360,308,2524
body-4400,g,806,9,22979,13364,6977,2676
body-4401,b,813,61,25363,19951,3789,443
body-4402,g,41,11,17735,3464,5243,9511
body-4403,r,740,17,27232,9374,9346,2343
body-4404,g,689,45,31623,10199,8001,4922
body-4405,r,813,47,12004,7029,8743,1802
body-4406,b,984,14,1452,6917,945,9695
body-4407,g,201,93,21503,31816,670,696
body-4408,r,294,1,18123,32574,2361,4331
body-4409,b,144,23,22682,7079,7749,1541
body-4410,g,259,12,17588,23065,3791,535
body-4411,b,515,75,29168,30195,8182,975
body-4412,r,19,71,27111,9242,2264,2052
body-4413,r,832,27,19652,27979,1959,5465
body-4414,r,921,98,29380,12487,507,1776
body-4415,g,332,96,29519,19768,4789,4208
body-4416,r,563,34,3080,18065,939,8629
body-4417,r,545,64,22405,30053,2077,8515
body-4418,g,926,41,15157,32049,5152,6244
body-4419,g,988,71,6277,18123,2312,8606
body-4420,g,636,100,2431,22621,595,8376
body-4421,b,874,52,22354,14088,4292,3328
body-4422,b,60,50,10309,22994,7088,9936
body-4423,b,10,98,8739,21484,9345,9148
body-4424,r,185,18,29262,16680,2579,7989
body-4425,r,91,66,30446,5469,766,4840
body-4426,b,922,57,22334,12536,6828,6578
body-4427,g,473,49,27900,11795,5051,1440
body-4428,g,528,66,30453,18471,1549,6756
body-4429,g,691,52,2723,11249,7955,3384
body-4430,r,385,16,2277,15236,8002,5888
body-4431,b,203,15,30593,14039,558,4089
body-4432,b,926,59,12154,28406,1596,1107
body-4433,g,133,22,27843,10563,422,7888
body-4434,b,317,22,6693,18149,1655,8954
body-4435,g,810,82,19554,10272,7013,9795
body-4436,b,49,66,26807,14771,6772,4249
body-4437,g,314,53,30047,22414,9769,3036
body-4438,g,1,44,12541,24146,7716,6738
body-4439,b,592,55,3682,24718,4716,23
body-4440,b,646,19,25576,8286,6537,9787
body-4441,b,48,94,26951,16339,1077,2902
body-4442,r,126,12,10663,13128,6197,2618
body-4443,g,827,38,8571,22569,5807,1784
body-4444,b,940,31,13428,9584,4302,1774
body-4445,b,60,68,31810,4907,5395,443
body-4446,b,845,52,4106,24900,2144,8734
body-4447,b,670,43,11571,2378,9807,107
body-4448,r,912,4,10236,19898,1279,8845
body-4449,r,334,74,17038,17996,9807,4476
body-4450,g,82,26,12643,26818,1554,3922
body-4451,g,301,46,29758,22985,679,3414
body-4452,r,610,17,25762,30081,864,9965
body-4453,g,619,17,11675,2905,7246,9960
body-4454,b,595,61,4655,32117,9344,861
body-4455,b,481,96,15700,20584,2543,6717
body-4456,b,944,20,10651,16087,854,9437
body-4457,b,239,62,28676,5614,4830,3816
body-4458,r,585,78,21595,969,6109,1014
body-4459,b,235,25,18773,8832,2543,3849
body-4460,r,818,41,24056,5436,5510,5954
body-4461,g,707,8,25806,21868,8607,3372
body-4462,b,278,3,22959,22934,2007,623
body-4463,r,436,64,4763,26090,951,8761
body-4464,r,726,12,22961,629,2893,8850
body-4465,b,124,48,21989,4482,6687,5012
body-4466,b,128,39,11896,17958,6662,2401
body-4467,b,157,81,20895,29488,205,5837
body-4468,g,836,81,5363,20653,6272,2961
body-4469,g,581,80,15828,5373,1434,752
body-4470,b,437,63,2165,11626,5719,295
body-4471,g,483,82,720,17397,4680,9248
body-4472,b,372,55,10667,13770,3333,4793
body-4473,r,750,57,24772,21201,3299,8795
body-4474,b,511,52,26117,25209,5542,2590
body-4475,r,750,17,27056,22947,4123,5333
body-4476,r,398,87,21331,1041,6449,9726
body-4477,g,118,16,22711,12647,5277,7125
body-4478,b,465,74,6542,13642,1962,891
body-4479,g,115,89,19760,30803,8997,166
body-4480,r,201,51,22780,7166,4979,5074
body-4481,g,61,15,28934,26665,9965,4865
body-4482,b,154,32,19761,6066,1621,7150
body-4483,b,111,95,26957,16897,6359,121
body-4484,g,520,69,3485,7006,7760,1061
body-4485,g,822,68,27929,6988,3892,5358
body-4486,g,593,81,19116,30112,2876,1079
body-4487,r,958,2,20972,32241,3910,2707
body-4488,b,298,96,21147,1454,8016,3920
body-4489,r,972,86,5733,8669,8152,6601
body-4490,g,506,70,5007,7320,532,6551
body-4491,b,572,33,17139,6236,3155,386
body-4492,r,337,88,18585,25016,4825,8242
body-4493,r,331,34,11692,8719,5124,7171
body-4494,r,416,28,5539,20077,1821,6569
body-4495,r,443,8,6569,9824,5287,7573
body-4496,b,934,54,6785,2155,5691,8779
body-4497,g,34,37,7024,28611,4753,959
body-4498,g,11,96,1943,23363,3427,6641
body-4499,g,76,61,29519,31271,9683,9998
body-4500,g,258,84,3795,8443,971,6679
body-4501,g,310,80,31673,22873,9555,5918
body-4502,b,979,49,14829,24261,5890,3829
body-4503,g,882,17,11519,4950,2616,618
body-4504,g,695,41,19245,1594,244,2063
body-4505,b,345,60,24840,20150,759,9230
body-4506,b,245,6,26660,31908,4761,2377
body-4507,b,340,52,16581,30648,2516,6352
body-4508,b,80,16,30235,4406,3674,44
body-4509,b,219,95,27291,3734,4732,704
body-4510,g,53,85,22055,14416,8499,5520
body-4511,g,338,53,15357,16428,5101,6888
body-4512,g,494,57,8994,1300,7856,9980
body-4513,r,784,30,2531,17940,416,664
body-4514,b,613,83,17910,17402,945,6497
body-4515,g,43,85,19180,26060,865,5998
body-4516,b,109,56,13575,6188,3021,4424
body-4517,g,259,80,4931,20088,4781,2443
body-4518,r,253,84,4500,25289,5628,3479
body-4519,b,588,24,5538,7007,6990,1687
body-4520,g,654,98,8805,22117,8938,325
body-4521,r,579,86,30219,30016,9157,9732
body-4522,r,604,49,30000,14940,3545,8044
body-4523,b,948,44,27150,16129,638,7139
body-4524,g,534,45,18543,22739,8111,8507
body-4525,b,244,32,14260,31345,7291,7238
body-4526,b,501,28,21911,12161,9997,2343
body-4527,b,415,78,28515,12305,3558,4500
body-4528,g,182,71,14337,3727,1262,580
body-4529,r,423,80,3677,12575,5410,5785
body-4530,r,373,75,3802,10804,4436,9860
body-4531,r,521,11,24235,5467,4944,5597
body-4532,g,204,49,10478,4823,943,2534
body-4533,b,429,49,13958,28219,9419,3406
body-4534,b,804,80,5947,23771,6572,6884
body-4535,g,836,33,31913,24455,4630,9326
body-4536,r,441,45,32645,19559,5053,4963
body-4537,b,9,51,24589,12701,3961,6197
body-4538,r,337,64,606,27328,6119,8070
body-4539,g,772,18,20725,5058,3568,8894
body-4540,r,660,46,4197,21014,6545,3903
body-4541,r,509,45,20070,13650,200,3666
body-4542,g,907,71,12462,2511,2160,8740
body-4543,b,282,83,22098,10923,1520,5722
body-4544,g,152,15,3715,20660,2174,8578
body-4545,g,566,63,2078,20263,5951,4843
body-4546,b,340,52,14092,31634,605,3298
body-4547,b,374,92,8275,3968,1677,4878
body-4548,b,641,98,20345,28196,2285,6016
body-4549,g,171,77,12690,20597,1010,9733
body-4550,b,33,80,19135,31082,6342,4259
body-4551,g,785,63,12846,2954,5982,1169
body-4552,b,252,9,21009,26037,474,5430
body-4553,r,355,42,28396,20528,5964,7887
body-4554,b,439,8,15768,28687,7925,45
body-4555,r,251,75,735,10694,1945,7829
body-4556,b,767,98,13074,22982,2350,3143
body-4557,g,821,81,26975,2859,8203,7166
body-4558,g,192,2,22117,9802,9263,3264
body-4559,b,281,35,27265,24277,9804,927
body-4560,r,862,55,31818,5786,2861,7366
body-4561,b,932,37,21412,18094,4685,7066
body-4562,r,567,67,4505,10993,4897,2705
body-4563,r,26,63,29930,294,4217,4211
body-4564,g,8,42,31197,17016,9091,853
body-4565,g,491,72,2485,24890,5162,2617
body-4566,r,647,56,5689,9764,7982,2316
body-4567,r,595,90,21894,23906,7480,6899
body-4568,r,33,70,460,14088,3690,6446
body-4569,b,230,74,10185,32156,5874,8138
body-4570,g,898,58,27402,27079,7367,2682
body-4571,r,112,36,30837,29464,1368,2506
body-4572,r,257,25,22985,32746,8463,144
body-4573,r,595,22,13456,29744,3130,9637
body-4574,r,112,47,14329,23871,7996,8912
body-4575,r,860,53,27880,9642,4006,1220
body-4576,b,669,16,10042,14999,9414,1006
body-4577,b,320,89,15023,30327,1058,1281
body-4578,r,855,17,8138,8305,5474,4745
body-4579,r,667,34,9400,28023,547,8848
body-4580,g,828,35,5515,21373,5722,8835
body-4581,b,493,62,28030,4317,6986,5813
body-4582,r,410,1,32261,505,9477,2933
body-4583,g,399,39,17736,21834,7440,5000
body-4584,g,700,91,7865,23637,3161,3897
body-4585,b,212,2,13569,30404,6389,499
body-4586,g,749,85,5406,9383,9168,9571
body-4587,b,953,50,1438,20483,8300,3360
body-4588,b,918,24,8731,30664,4591,7276
body-4589,g,598,45,15653,17620,8732,7841
body-4590,g,471,46,30948,28735,2522,6268
body-4591,r,473,95,21948,12932,8720,109
body-4592,b,503,4,13684,5699,194,9065
body-4593,r,976,100,25661,9607,2759,6058
body-4594,g,48,77,16684,10609,1043,7217
body-4595,g,784,16,19268,24030,2777,8439
body-4596,g,224,45,23607,23,1150,9003
body-4597,r,511,7,9405,1007,1464,6853
body-4598,g,501,43,20670,19735,3279,3526
body-4599,r,677,71,3916,26045,278,7810
body-4600,b,727,94,4378,26837,4066,1815
body-4601,g,41,45,22069,14539,6394,2708
body-4602,r,521,62,15488,2735,50,8927
body-4603,r,774,29,18815,16146,8740,7754
body-4604,b,207,84,19934,2024,2890,183
body-4605,b,245,67,24976,24010,9353,2303
body-4606,g,15,22,7905,31256,8461,3242
body-4607,b,488,53,17526,17151,663,8109
body-4608,b,70,58,32092,29300,7502,5286
body-4609,g,501,50,17550,13087,1618,8610
body-4610,b,317,73,25480,26769,5911,495
body-4611,b,441,33,18261,4616,5195,1021
body-4612,b,830,94,980,12911,4635,9083
body-4613,b,553,25,127,17221,429,4868
body-4614,b,427,42,22334,22766,4127,6789
body-4615,b,852,99,24745,9079,8570,2741
body-4616,r,902,98,18802,22270,2288,7207
body-4617,g,302,42,20546,12564,6872,8984
body-4618,g,371,31,2074,4893,2097,2261
body-4619,r,181,28,7809,3344,4127,3963
body-4620,r,545,47,29474,31249,251,4771
body-4621,r,575,4,16766,23557,5831,5753
body-4622,r,811,17,16875,24281,1783,1603
body-4623,r,855,97,28619,20214,4587,9943
body-4624,g,463,13,13718,30530,2180,6260
body-4625,g,284,25,3360,18114,3978,466
body-4626,b,681,52,13035,17838,8434,7898
body-4627,g,339,83,10994,12253,3559,1907
body-4628,r,154,63,28309,20459,2922,321
body-4629,g,897,72,19221,27634,9086,1179
body-4630,r,150,31,1186,30765,7496,9993
body-4631,g,803,84,30133,30066,26,1171
body-4632,b,612,91,28806,30854,3309,4264
body-4633,r,785,73,23881,27971,6807,6779
body-4634,b,598,2,29975,12913,6736,3676
body-4635,g,295,34,2634,1288,7244,8998
body-4636,r,62,49,11324,2890,8892,3100
body-4637,r,388,62,11743,18616,4173,954
body-4638,r,214,98,15422,15314,3419,9485
body-4639,g,549,3,5556,14468,4715,222
body-4640,r,284,39,9476,7172,816,1795
body-4641,b,109,53,7346,53,438,9141
body-4642,g,63,53,18846,24040,1605,7131
body-4643,g,31,21,11105,29578,4844,1068
body-4644,r,791,57,23277,10546,392,7230
body-4645,g,608,69,14349,24392,6835,6680
body-4646,b,841,91,9795,28355,1261,9193
body-4647,r,233,48,2568,17641,629,5823
body-4648,r,130,95,5975,26214,9589,4728
body-4649,r,394,75,7335,19258,9086,2903
body-4650,g,92,3,1764,19049,9793,3451
body-4651,g,649,49,11714,8261,889,8127
body-4652,g,658,51,18366,23514,4808,3763
body-4653,b,145,86,6370,18774,4227,221
body-4654,b,243,29,23124,22417,9229,4526
body-4655,b,866,38,27495,31747,2341,1268
body-4656,b,399,81,21193,5968,4187,9121
body-4657,g,895,4,28484,10104,7917,2744
body-4658,r,505,84,24622,29598,5349,3414
body-4659,r,587,15,4395,24442,2074,2028
body-4660,b,16,83,5006,27180,4110,9647
body-4661,r,290,57,21558,29402,3795,9028
body-4662,r,401,43,5052,25054,304,3437
body-4663,g,501,30,18553,11608,3306,7965
body-4664,r,606,78,26408,28884,4995,2103
body-4665,b,583,68,764,10523,3635,6439
body-4666,r,232,9,30505,6661,8248,3497
body-4667,b,330,22,13583,13906,2711,1623
body-4668,r,54,22,30844,24392,1132,7783
body-4669,r,647,81,1525,20369,7279,4941
body-4670,r,637,41,2793,4580,4607,1470
body-4671,r,701,80,3419,24591,41,7102
body-4672,b,997,28,13896,20221,1250,3261
body-4673,b,224,2,3605,23761,8326,7172
body-4674,b,300,11,32101,24175,500,8165
body-4675,g,662,67,10261,27735,2991,5846
body-4676,r,535,54,8045,2559,4424,9717
body-4677,b,376,46,30111,8316,7781,8330
body-4678,g,975,100,24298,18414,9254,6827
body-4679,r,669,77,15134,11384,8297,319
body-4680,g,185,82,20861,3911,3250,6484
body-4681,b,263,75,18984,5451,1630,2102
body-4682,r,333,11,26067,11651,823,8174
body-4683,g,187,22,18328,11514,484,2595
body-4684,g,15,68,1416,19546,6576,5590
body-4685,r,163,35,31176,18782,264,629
body-4686,b,752,33,3830,21468,1685,6372
body-4687,g,380,73,28487,9603,9270,4029
body-4688,r,104,49,26404,18467,799,8470
body-4689,b,393,89,32675,18625,2776,9029
body-4690,b,665,45,9805,31546,3860,2125
body-4691,g,544,36,12071,14605,1499,1708
body-4692,g,8,51,29115,15123,6178,5021
body-4693,g,953,75,11160,13888,7439,2198
body-4694,r,782,60,998,22690,1552,9963
body-4695,g,498,65,15182,21062,4592,2121
body-4696,r,462,71,16409,20598,7452,8766
body-4697,g,401,7,24904,32365,7557,1456
body-4698,g,167,28,2317,20066,9202,9119
body-4699,g,425,42,30725,10312,6942,9269
body-4700,g,168,68,31286,3352,1569,9087
body-4701,g,110,6,27210,20718,3365,9215
body-4702,b,701,11,10680,32712,3937,5271
body-4703,b,102,15,19490,14202,7338,7398
body-4704,g,802,65,19776,5913,8846,3067
body-4705,g,935,70,14253,19468,9178,6214
body-4706,g,645,70,3635,7198,3259,4037
body-4707,g,910,86,18600,15046,3564,9842
body-4708,g,102,6,6636,23309,6533,7255
body-4709,r,740,92,11951,1657,8154,8035
body-4710,b,635,50,6412,31977,6659,1379
body-4711,b,258,75,24993,28925,8606,6941
body-4712,r,537,59,17663,19033,7901,9315
body-4713,b,765,19,23740,25442,1728,1807
body-4714,r,857,70,23873,29538,3084,1157
body-4715,g,516,67,13372,14983,7382,3440
body-4716,g,522,17,22040,11977,9466,5858
body-4717,b,414,43,11946,23733,9758,7496
body-4718,b,185,30,20649,24885,3382,1789
body-4719,g,539,15,5667,23375,2246,8346
body-4720,g,664,89,20672,20341,3049,1948
body-4721,b,906,4,1843,12212,6452,4674
body-4722,g,249,52,18080,30842,4297,6550
body-4723,g,113,48,27167,27886,4818,411
body-4724,r,12,61,29620,25302,1726,7059
body-4725,r,382,51,20659,6075,5179,9787
body-4726,r,687,25,32503,16113,2960,682
body-4727,b,260,100,30190,19734,6242,6670
body-4728,b,300,89,19057,2597,7152,35
body-4729,r,985,31,26147,846,646,9118
body-4730,b,789,82,21787,12418,2471,965
body-4731,r,170,81,13668,5186,474,9367
body-4732,r,66,30,15617,20980,3301,7838
body-4733,b,722,39,28502,28519,7674,1562
body-4734,b,310,62,23428,7412,7960,1343
body-4735,b,345,2,26305,24732,5190,7165
body-4736,r,588,26,2565,29711,8394,1415
body-4737,g,945,27,3187,21758,4891,3459
body-4738,r,121,70,28513,7404,2642,2116
body-4739,r,471,64,19538,303,4763,4729
body-4740,g,517,84,22276,22165,9350,3758
body-4741,b,737,23,27827,21720,618,8538
body-4742,g,957,80,4226,14890,1131,6151
body-4743,r,598,50,24395,19790,939,9344
body-4744,g,187,33,17139,1106,2928,5180
body-4745,g,301,80,11356,3477,4605,296
body-4746,r,670,9,2437,9984,7191,2984
body-4747,b,939,75,28644,13380,6488,9453
body-4748,r,138,7,9989,6752,7454,1681
body-4749,g,305,86,5630,18421,7374,1408
body-4750,b,343,94,13381,8467,425,5970
body-4751,g,224,63,28339,20797,1564,8978
body-4752,b,769,45,29108,26366,9487,7851
body-4753,g,411,1,8941,25962,9304,4245
body-4754,g,216,64,26240,23381,6314,6137
body-4755,b,783,21,23369,3956,5447,5856
body-4756,b,195,30,18448,13744,3418,1272
body-4757,b,466,60,22270,15588,2718,3722
body-4758,r,689,10,21191,2882,887,7250
body-4759,g,753,76,5136,10911,7433,7589
body-4760,g,537,26,22855,1176,5320,9582
body-4761,g,391,78,21382,20952,205,2089
body-4762,b,120,39,27051,30043,1951,3619
body-4763,g,118,4,868,6040,5344,4838
body-4764,b,397,78,4214,7955,9487,1898
body-4765,r,426,94,15760,4499,1523,2597
body-4766,g,231,76,1830,5345,5101,2382
body-4767,r,598,18,26096,8525,7301,7100
body-4768,g,842,87,4271,22936,8368,9159
body-4769,g,199,74,21343,702,5984,8083
body-4770,r,393,28,30791,15059,9666,3929
body-4771,g,929,26,9804,17898,9060,4275
body-4772,r,250,50,10059,27342,8339,2944
body-4773,b,641,39,19748,4913,1150,3718
body-4774,g,798,58,9506,16426,3271,9457
body-4775,g,794,65,2516,8260,9801,7520
body-4776,r,736,78,8305,7660,4162,6696
body-4777,b,582,64,25856,28668,9644,3995
body-4778,r,116,3,27384,10067,3089,7775
body-4779,r,418,11,10954,27017,1442,451
body-4780,r,199,98,10727,23126,115,601
body-4781,r,244,20,8765,5043,3855,244
body-4782,g,353,52,29346,18669,1862,7418
body-4783,b,283,46,31664,24359,7105,2558
body-4784,b,474,96,12313,15477,4042,9594
body-4785,b,659,64,17352,30459,316,8760
body-4786,r,167,21,3907,26565,9519,2798
body-4787,r,466,3,20448,6393,6609,4020
body-4788,b,333,94,24936,15318,6750,5749
body-4789,g,20,25,26099,3922,9072,7066
body-4790,g,695,47,28974,18447,7405,2939
body-4791,g,450,52,9581,7097,764,9957
body-4792,r,419,72,17332,6791,2394,665
body-4793,g,217,58,16233,2083,7698,3321
body-4794,b,592,11,14613,9702,8097,1362
body-4795,g,869,79,11326,13218,2331,697
body-4796,b,489,62,2092,6574,6119,2332
body-4797,r,790,41,4466,25098,2314,8536
body-4798,r,417,33,14196,9990,6727,7165
body-4799,b,693,37,18024,25445,2495,8075
body-4800,r,883,31,2389,12139,1991,9508
body-4801,r,487,47,10088,25700,8210,8479
body-4802,r,996,3,25662,9161,835,9005
body-4803,g,683,6,32204,29519,9358,2199
body-4804,b,990,14,8025,14832,9029,6198
body-4805,r,347,21,378,3355,1804,7521
body-4806,b,806,17,23238,25440,5550,5688
body-4807,g,150,12,10995,27832,353,7175
body-4808,g,614,72,13970,27614,1115,6063
body-4809,b,864,13,1696,27312,4853,8542
body-4810,g,181,100,26096,10068,6210,9971
body-4811,b,495,50,18726,3502,156,2810
body-4812,r,793,2,21591,28131,2627,9970
body-4813,g,799,53,23006,3210,4954,3020
body-4814,g,832,97,26776,8764,8612,5181
body-4815,b,604,48,13265,227,3869,8661
body-4816,r,362,27,30214,29074,930,2947
body-4817,r,947,46,11966,30078,3705,1218
body-4818,r,109,72,11843,13760,81,2606
body-4819,g,890,15,18713,26069,1961,207
body-4820,r,490,73,30291,12674,50,9010
body-4821,b,324,20,14600,15518,3802,4645
body-4822,b,863,65,28676,5070,5388,494
body-4823,r,791,49,11708,30012,2885,9031
body-4824,r,331,92,25807,6826,5263,7194
body-4825,r,145,73,5060,18503,8749,2214
body-4826,r,278,23,6578,7963,6854,937
body-4827,g,911,17,11817,19897,6482,9145
body-4828,g,191,24,31676,6908,9253,1707
body-4829,b,615,23,15218,20325,6918,8427
body-4830,r,379,35,6984,9949,6079,547
body-4831,r,734,87,30944,13500,4715,2833
body-4832,b,97,76,8208,20800,3399,3558
body-4833,g,148,15,30600,3338,5943,6717
body-4834,b,179,35,21148,22983,9212,9959
body-4835,b,326,48,11789,22454,5602,1550
body-4836,g,106,9,6087,6707,2546,1944
body-4837,g,983,99,20268,21039,5183,9490
body-4838,r,420,48,22853,3142,5081,2549
body-4839,b,10,41,96,22912,4569,3114
body-4840,b,87,64,25198,14049,5283,601
body-4841,g,484,61,25908,25033,9009,1563
body-4842,g,790,32,17094,11771,241,4779
body-4843,g,836,73,25391,14348,2045,8393
